Date,Strategy,Window,Rolling_CAGR_Diff_vs_Equal_Weight
2022-04-04,Momentum Tilt 6M/12M,1Y,-0.09206947128110021
2022-04-05,Momentum Tilt 6M/12M,1Y,-0.08121567255163298
2022-04-06,Momentum Tilt 6M/12M,1Y,-0.0552604187746073
2022-04-07,Momentum Tilt 6M/12M,1Y,-0.07375800626401696
2022-04-08,Momentum Tilt 6M/12M,1Y,-0.056256660477935316
2022-04-11,Momentum Tilt 6M/12M,1Y,-0.044392861775119696
2022-04-12,Momentum Tilt 6M/12M,1Y,-0.04305224952466968
2022-04-13,Momentum Tilt 6M/12M,1Y,-0.050800998474494374
2022-04-14,Momentum Tilt 6M/12M,1Y,-0.05860290608629304
2022-04-15,Momentum Tilt 6M/12M,1Y,-0.062449417420004094
2022-04-18,Momentum Tilt 6M/12M,1Y,-0.061189712696231524
2022-04-19,Momentum Tilt 6M/12M,1Y,-0.07085194863084421
2022-04-20,Momentum Tilt 6M/12M,1Y,-0.08352339901384864
2022-04-21,Momentum Tilt 6M/12M,1Y,-0.06733243902139718
2022-04-22,Momentum Tilt 6M/12M,1Y,-0.08693007771580541
2022-04-25,Momentum Tilt 6M/12M,1Y,-0.09566593317392136
2022-04-26,Momentum Tilt 6M/12M,1Y,-0.08727400791141604
2022-04-27,Momentum Tilt 6M/12M,1Y,-0.09665077797896993
2022-04-28,Momentum Tilt 6M/12M,1Y,-0.10810982096464539
2022-04-29,Momentum Tilt 6M/12M,1Y,-0.08764992348038436
2022-05-02,Momentum Tilt 6M/12M,1Y,-0.10180092786434858
2022-05-03,Momentum Tilt 6M/12M,1Y,-0.10898416091975827
2022-05-04,Momentum Tilt 6M/12M,1Y,-0.08793922167368617
2022-05-05,Momentum Tilt 6M/12M,1Y,-0.07655986000095494
2022-05-06,Momentum Tilt 6M/12M,1Y,-0.008050974980699843
2022-05-09,Momentum Tilt 6M/12M,1Y,-0.04508831687436843
2022-05-10,Momentum Tilt 6M/12M,1Y,-0.016649138880897696
2022-05-11,Momentum Tilt 6M/12M,1Y,-0.01307991044196366
2022-05-12,Momentum Tilt 6M/12M,1Y,-0.01037198581997345
2022-05-13,Momentum Tilt 6M/12M,1Y,-0.03285267397054137
2022-05-16,Momentum Tilt 6M/12M,1Y,-0.01615526091283226
2022-05-17,Momentum Tilt 6M/12M,1Y,0.0029738833009576027
2022-05-18,Momentum Tilt 6M/12M,1Y,-0.020299323261949387
2022-05-19,Momentum Tilt 6M/12M,1Y,-0.02165185908615741
2022-05-20,Momentum Tilt 6M/12M,1Y,-0.027631032695791036
2022-05-23,Momentum Tilt 6M/12M,1Y,-0.03775449464962022
2022-05-24,Momentum Tilt 6M/12M,1Y,-0.01995369406585601
2022-05-25,Momentum Tilt 6M/12M,1Y,-0.0018896144545235138
2022-05-26,Momentum Tilt 6M/12M,1Y,-2.3375874191322588e-05
2022-05-27,Momentum Tilt 6M/12M,1Y,-0.006658364089983548
2022-05-30,Momentum Tilt 6M/12M,1Y,0.0025248649738300877
2022-05-31,Momentum Tilt 6M/12M,1Y,0.007756903151970307
2022-06-01,Momentum Tilt 6M/12M,1Y,-0.004881321013651463
2022-06-02,Momentum Tilt 6M/12M,1Y,-0.012308623939698338
2022-06-03,Momentum Tilt 6M/12M,1Y,0.008327975462845139
2022-06-06,Momentum Tilt 6M/12M,1Y,0.005373523738577246
2022-06-07,Momentum Tilt 6M/12M,1Y,0.019544535640772187
2022-06-08,Momentum Tilt 6M/12M,1Y,0.06244699373372198
2022-06-09,Momentum Tilt 6M/12M,1Y,0.0654536875536389
2022-06-10,Momentum Tilt 6M/12M,1Y,0.04869158067794066
2022-06-13,Momentum Tilt 6M/12M,1Y,0.0425997310182884
2022-06-14,Momentum Tilt 6M/12M,1Y,0.02932488204908834
2022-06-15,Momentum Tilt 6M/12M,1Y,0.01199467145483879
2022-06-16,Momentum Tilt 6M/12M,1Y,0.01541539339824849
2022-06-17,Momentum Tilt 6M/12M,1Y,-0.008107866545078002
2022-06-20,Momentum Tilt 6M/12M,1Y,-0.0037963548663936253
2022-06-21,Momentum Tilt 6M/12M,1Y,-0.005410425436265687
2022-06-22,Momentum Tilt 6M/12M,1Y,-0.0157547155549278
2022-06-23,Momentum Tilt 6M/12M,1Y,-0.04317967738453932
2022-06-24,Momentum Tilt 6M/12M,1Y,-0.04878570087722334
2022-06-27,Momentum Tilt 6M/12M,1Y,-0.030496405355067258
2022-06-28,Momentum Tilt 6M/12M,1Y,-0.018182095173093882
2022-06-29,Momentum Tilt 6M/12M,1Y,-0.023678233671249438
2022-06-30,Momentum Tilt 6M/12M,1Y,-0.03826666243959531
2022-07-01,Momentum Tilt 6M/12M,1Y,-0.03454772638279846
2022-07-04,Momentum Tilt 6M/12M,1Y,-0.03712121568876314
2022-07-05,Momentum Tilt 6M/12M,1Y,-0.05036390746918862
2022-07-06,Momentum Tilt 6M/12M,1Y,-0.04705916417693712
2022-07-07,Momentum Tilt 6M/12M,1Y,-0.027513339331980635
2022-07-08,Momentum Tilt 6M/12M,1Y,-0.0357074297006057
2022-07-11,Momentum Tilt 6M/12M,1Y,-0.021752387384362804
2022-07-12,Momentum Tilt 6M/12M,1Y,-0.037261340400493115
2022-07-13,Momentum Tilt 6M/12M,1Y,-0.038668362651434585
2022-07-14,Momentum Tilt 6M/12M,1Y,-0.04317299594086621
2022-07-15,Momentum Tilt 6M/12M,1Y,-0.03642536259289564
2022-07-18,Momentum Tilt 6M/12M,1Y,-0.03389028047679432
2022-07-19,Momentum Tilt 6M/12M,1Y,-0.04141201605836686
2022-07-20,Momentum Tilt 6M/12M,1Y,-0.0319181809053829
2022-07-21,Momentum Tilt 6M/12M,1Y,-0.04214408452310159
2022-07-22,Momentum Tilt 6M/12M,1Y,-0.04188949714428769
2022-07-25,Momentum Tilt 6M/12M,1Y,-0.02691597286082925
2022-07-26,Momentum Tilt 6M/12M,1Y,-0.027938658441606257
2022-07-27,Momentum Tilt 6M/12M,1Y,-0.0423604320827099
2022-07-28,Momentum Tilt 6M/12M,1Y,-0.06168613172722426
2022-07-29,Momentum Tilt 6M/12M,1Y,-0.06290615487917373
2022-08-01,Momentum Tilt 6M/12M,1Y,-0.06859813998937647
2022-08-02,Momentum Tilt 6M/12M,1Y,-0.08237011709564857
2022-08-03,Momentum Tilt 6M/12M,1Y,-0.08121175117374879
2022-08-04,Momentum Tilt 6M/12M,1Y,-0.08559516952688961
2022-08-05,Momentum Tilt 6M/12M,1Y,-0.09084412883422743
2022-08-08,Momentum Tilt 6M/12M,1Y,-0.10811674321477516
2022-08-09,Momentum Tilt 6M/12M,1Y,-0.1029042095783359
2022-08-10,Momentum Tilt 6M/12M,1Y,-0.116256183277884
2022-08-11,Momentum Tilt 6M/12M,1Y,-0.09548159194180272
2022-08-12,Momentum Tilt 6M/12M,1Y,-0.10584116047607572
2022-08-15,Momentum Tilt 6M/12M,1Y,-0.10097818525332813
2022-08-16,Momentum Tilt 6M/12M,1Y,-0.10511676276163462
2022-08-17,Momentum Tilt 6M/12M,1Y,-0.09216832000746744
2022-08-18,Momentum Tilt 6M/12M,1Y,-0.08809713086726723
2022-08-19,Momentum Tilt 6M/12M,1Y,-0.0787407665047859
2022-08-22,Momentum Tilt 6M/12M,1Y,-0.06973796424549783
2022-08-23,Momentum Tilt 6M/12M,1Y,-0.07014325840997049
2022-08-24,Momentum Tilt 6M/12M,1Y,-0.06500884502074322
2022-08-25,Momentum Tilt 6M/12M,1Y,-0.0543796967581055
2022-08-26,Momentum Tilt 6M/12M,1Y,-0.04269949632191761
2022-08-29,Momentum Tilt 6M/12M,1Y,-0.03751558729750548
2022-08-30,Momentum Tilt 6M/12M,1Y,-0.037726903687675284
2022-08-31,Momentum Tilt 6M/12M,1Y,-0.038947486620298455
2022-09-01,Momentum Tilt 6M/12M,1Y,-0.046490601241548246
2022-09-02,Momentum Tilt 6M/12M,1Y,-0.050584304282113024
2022-09-05,Momentum Tilt 6M/12M,1Y,-0.051396608235722785
2022-09-06,Momentum Tilt 6M/12M,1Y,-0.0548405239598152
2022-09-07,Momentum Tilt 6M/12M,1Y,-0.05954430077577044
2022-09-08,Momentum Tilt 6M/12M,1Y,-0.05152582410462714
2022-09-09,Momentum Tilt 6M/12M,1Y,-0.06522033374697023
2022-09-12,Momentum Tilt 6M/12M,1Y,-0.06473350156805235
2022-09-13,Momentum Tilt 6M/12M,1Y,-0.050649437660928553
2022-09-14,Momentum Tilt 6M/12M,1Y,-0.03216607139051564
2022-09-15,Momentum Tilt 6M/12M,1Y,-0.0416648449460264
2022-09-16,Momentum Tilt 6M/12M,1Y,-0.056813443356547255
2022-09-19,Momentum Tilt 6M/12M,1Y,-0.05820270937649541
2022-09-20,Momentum Tilt 6M/12M,1Y,-0.06634928314195987
2022-09-21,Momentum Tilt 6M/12M,1Y,-0.0627961262843778
2022-09-22,Momentum Tilt 6M/12M,1Y,-0.0766868726437262
2022-09-23,Momentum Tilt 6M/12M,1Y,-0.08500968990634739
2022-09-26,Momentum Tilt 6M/12M,1Y,-0.08485717913494017
2022-09-27,Momentum Tilt 6M/12M,1Y,-0.08131054086664569
2022-09-28,Momentum Tilt 6M/12M,1Y,-0.07683599555142984
2022-09-29,Momentum Tilt 6M/12M,1Y,-0.08008519057919805
2022-09-30,Momentum Tilt 6M/12M,1Y,-0.08571081239551259
2022-10-03,Momentum Tilt 6M/12M,1Y,-0.08410347776542182
2022-10-04,Momentum Tilt 6M/12M,1Y,-0.08376594264166726
2022-10-05,Momentum Tilt 6M/12M,1Y,-0.07686142951813024
2022-10-06,Momentum Tilt 6M/12M,1Y,-0.0733605347874221
2022-10-07,Momentum Tilt 6M/12M,1Y,-0.07486022309111018
2022-10-10,Momentum Tilt 6M/12M,1Y,-0.07147077857963291
2022-10-11,Momentum Tilt 6M/12M,1Y,-0.0707138380494895
2022-10-12,Momentum Tilt 6M/12M,1Y,-0.07477907160120356
2022-10-13,Momentum Tilt 6M/12M,1Y,-0.06675484435220846
2022-10-14,Momentum Tilt 6M/12M,1Y,-0.06380268803014333
2022-10-17,Momentum Tilt 6M/12M,1Y,-0.07828181054737615
2022-10-18,Momentum Tilt 6M/12M,1Y,-0.08414953735808361
2022-10-19,Momentum Tilt 6M/12M,1Y,-0.07641868981365219
2022-10-20,Momentum Tilt 6M/12M,1Y,-0.08098195962676513
2022-10-21,Momentum Tilt 6M/12M,1Y,-0.08822609457636665
2022-10-24,Momentum Tilt 6M/12M,1Y,-0.08006148654057821
2022-10-25,Momentum Tilt 6M/12M,1Y,-0.08358560708805796
2022-10-26,Momentum Tilt 6M/12M,1Y,-0.0916502356170138
2022-10-27,Momentum Tilt 6M/12M,1Y,-0.0936179191900881
2022-10-28,Momentum Tilt 6M/12M,1Y,-0.0906848586931468
2022-10-31,Momentum Tilt 6M/12M,1Y,-0.08302158927453962
2022-11-01,Momentum Tilt 6M/12M,1Y,-0.08674066636885369
2022-11-02,Momentum Tilt 6M/12M,1Y,-0.07925687578502971
2022-11-03,Momentum Tilt 6M/12M,1Y,-0.07371533669440267
2022-11-04,Momentum Tilt 6M/12M,1Y,-0.07668410172822193
2022-11-07,Momentum Tilt 6M/12M,1Y,-0.06338703021208214
2022-11-08,Momentum Tilt 6M/12M,1Y,-0.07234005929118437
2022-11-09,Momentum Tilt 6M/12M,1Y,-0.0656599768462719
2022-11-10,Momentum Tilt 6M/12M,1Y,-0.08381884684631202
2022-11-11,Momentum Tilt 6M/12M,1Y,-0.08063447494494602
2022-11-14,Momentum Tilt 6M/12M,1Y,-0.07805770372826049
2022-11-15,Momentum Tilt 6M/12M,1Y,-0.07395481232315504
2022-11-16,Momentum Tilt 6M/12M,1Y,-0.0784252403156297
2022-11-17,Momentum Tilt 6M/12M,1Y,-0.07784605037841408
2022-11-18,Momentum Tilt 6M/12M,1Y,-0.07879654208352171
2022-11-21,Momentum Tilt 6M/12M,1Y,-0.0723146120183964
2022-11-22,Momentum Tilt 6M/12M,1Y,-0.060402582219091894
2022-11-23,Momentum Tilt 6M/12M,1Y,-0.061694590119526826
2022-11-24,Momentum Tilt 6M/12M,1Y,-0.05971224598160563
2022-11-25,Momentum Tilt 6M/12M,1Y,-0.06652071166750018
2022-11-28,Momentum Tilt 6M/12M,1Y,-0.060003844621749236
2022-11-29,Momentum Tilt 6M/12M,1Y,-0.056928048489485183
2022-11-30,Momentum Tilt 6M/12M,1Y,-0.063735440535438
2022-12-01,Momentum Tilt 6M/12M,1Y,-0.06585567643425372
2022-12-02,Momentum Tilt 6M/12M,1Y,-0.08292438976133631
2022-12-05,Momentum Tilt 6M/12M,1Y,-0.08549798683587861
2022-12-06,Momentum Tilt 6M/12M,1Y,-0.0920648110750677
2022-12-07,Momentum Tilt 6M/12M,1Y,-0.09357753536985958
2022-12-08,Momentum Tilt 6M/12M,1Y,-0.09747968478300828
2022-12-09,Momentum Tilt 6M/12M,1Y,-0.10012894678128159
2022-12-12,Momentum Tilt 6M/12M,1Y,-0.10231044715767723
2022-12-13,Momentum Tilt 6M/12M,1Y,-0.10203367818990594
2022-12-14,Momentum Tilt 6M/12M,1Y,-0.10446709146882371
2022-12-15,Momentum Tilt 6M/12M,1Y,-0.09579975050456291
2022-12-16,Momentum Tilt 6M/12M,1Y,-0.08468255922880585
2022-12-19,Momentum Tilt 6M/12M,1Y,-0.0829998676154543
2022-12-20,Momentum Tilt 6M/12M,1Y,-0.07849933568428846
2022-12-21,Momentum Tilt 6M/12M,1Y,-0.07817705904175287
2022-12-22,Momentum Tilt 6M/12M,1Y,-0.07770684120877602
2022-12-23,Momentum Tilt 6M/12M,1Y,-0.06554564071994284
2022-12-26,Momentum Tilt 6M/12M,1Y,-0.06670291797209393
2022-12-27,Momentum Tilt 6M/12M,1Y,-0.055319492466772924
2022-12-28,Momentum Tilt 6M/12M,1Y,-0.04678283034206132
2022-12-29,Momentum Tilt 6M/12M,1Y,-0.05322740203565257
2022-12-30,Momentum Tilt 6M/12M,1Y,-0.05672682891711722
2023-01-02,Momentum Tilt 6M/12M,1Y,-0.05493672633188962
2023-01-03,Momentum Tilt 6M/12M,1Y,-0.06316251199048717
2023-01-04,Momentum Tilt 6M/12M,1Y,-0.07127293766878973
2023-01-05,Momentum Tilt 6M/12M,1Y,-0.06546697681174252
2023-01-06,Momentum Tilt 6M/12M,1Y,-0.05929384176812458
2023-01-09,Momentum Tilt 6M/12M,1Y,-0.059129058502060405
2023-01-10,Momentum Tilt 6M/12M,1Y,-0.0383810486454047
2023-01-11,Momentum Tilt 6M/12M,1Y,-0.039641832416302036
2023-01-12,Momentum Tilt 6M/12M,1Y,-0.04482614766991144
2023-01-13,Momentum Tilt 6M/12M,1Y,-0.047216222511937245
2023-01-16,Momentum Tilt 6M/12M,1Y,-0.05223387104297106
2023-01-17,Momentum Tilt 6M/12M,1Y,-0.05427819660719757
2023-01-18,Momentum Tilt 6M/12M,1Y,-0.05198509870782786
2023-01-19,Momentum Tilt 6M/12M,1Y,-0.05772996740869896
2023-01-20,Momentum Tilt 6M/12M,1Y,-0.053396718986602365
2023-01-23,Momentum Tilt 6M/12M,1Y,-0.05895945680986392
2023-01-24,Momentum Tilt 6M/12M,1Y,-0.06898952528983593
2023-01-25,Momentum Tilt 6M/12M,1Y,-0.08510386796815439
2023-01-26,Momentum Tilt 6M/12M,1Y,-0.07724185693388352
2023-01-27,Momentum Tilt 6M/12M,1Y,-0.08461293785198709
2023-01-30,Momentum Tilt 6M/12M,1Y,-0.0799235713781622
2023-01-31,Momentum Tilt 6M/12M,1Y,-0.07433500517471892
2023-02-01,Momentum Tilt 6M/12M,1Y,-0.0805930341668849
2023-02-02,Momentum Tilt 6M/12M,1Y,-0.09252979178019982
2023-02-03,Momentum Tilt 6M/12M,1Y,-0.08651393969995402
2023-02-06,Momentum Tilt 6M/12M,1Y,-0.07263927519482949
2023-02-07,Momentum Tilt 6M/12M,1Y,-0.07258504814758626
2023-02-08,Momentum Tilt 6M/12M,1Y,-0.05569123550715527
2023-02-09,Momentum Tilt 6M/12M,1Y,-0.05894724928979633
2023-02-10,Momentum Tilt 6M/12M,1Y,-0.047537264981868055
2023-02-13,Momentum Tilt 6M/12M,1Y,-0.047185076065036635
2023-02-14,Momentum Tilt 6M/12M,1Y,-0.05848532899989123
2023-02-15,Momentum Tilt 6M/12M,1Y,-0.07251134854841501
2023-02-16,Momentum Tilt 6M/12M,1Y,-0.07159658836303795
2023-02-17,Momentum Tilt 6M/12M,1Y,-0.07477262594669487
2023-02-20,Momentum Tilt 6M/12M,1Y,-0.07321607880594538
2023-02-21,Momentum Tilt 6M/12M,1Y,-0.05930137102569799
2023-02-22,Momentum Tilt 6M/12M,1Y,-0.06194010348397483
2023-02-23,Momentum Tilt 6M/12M,1Y,-0.06068215921363873
2023-02-24,Momentum Tilt 6M/12M,1Y,-0.06444191961725076
2023-02-27,Momentum Tilt 6M/12M,1Y,-0.06010675965155843
2023-02-28,Momentum Tilt 6M/12M,1Y,-0.06287855461542669
2023-03-01,Momentum Tilt 6M/12M,1Y,-0.06807158835409288
2023-03-02,Momentum Tilt 6M/12M,1Y,-0.06496316141018466
2023-03-03,Momentum Tilt 6M/12M,1Y,-0.061918650257796526
2023-03-06,Momentum Tilt 6M/12M,1Y,-0.06535530201790263
2023-03-07,Momentum Tilt 6M/12M,1Y,-0.06507759365162169
2023-03-08,Momentum Tilt 6M/12M,1Y,-0.07129560050949879
2023-03-09,Momentum Tilt 6M/12M,1Y,-0.0646702320945326
2023-03-10,Momentum Tilt 6M/12M,1Y,-0.06900498517482223
2023-03-13,Momentum Tilt 6M/12M,1Y,-0.08095149326295703
2023-03-14,Momentum Tilt 6M/12M,1Y,-0.08289537420856596
2023-03-15,Momentum Tilt 6M/12M,1Y,-0.08312131258486066
2023-03-16,Momentum Tilt 6M/12M,1Y,-0.0803873449742728
2023-03-17,Momentum Tilt 6M/12M,1Y,-0.09026273276157137
2023-03-20,Momentum Tilt 6M/12M,1Y,-0.08510759593480277
2023-03-21,Momentum Tilt 6M/12M,1Y,-0.08476865389708899
2023-03-22,Momentum Tilt 6M/12M,1Y,-0.08196353459484063
2023-03-23,Momentum Tilt 6M/12M,1Y,-0.08987506149495605
2023-03-24,Momentum Tilt 6M/12M,1Y,-0.09485293047311005
2023-03-27,Momentum Tilt 6M/12M,1Y,-0.09032212978883347
2023-03-28,Momentum Tilt 6M/12M,1Y,-0.09739795112828253
2023-03-29,Momentum Tilt 6M/12M,1Y,-0.10176774831057
2023-03-30,Momentum Tilt 6M/12M,1Y,-0.10296138098140917
2023-03-31,Momentum Tilt 6M/12M,1Y,-0.10446304433228415
2023-04-03,Momentum Tilt 6M/12M,1Y,-0.09950055414042513
2023-04-04,Momentum Tilt 6M/12M,1Y,-0.10324125582700128
2023-04-05,Momentum Tilt 6M/12M,1Y,-0.10705624323326468
2023-04-06,Momentum Tilt 6M/12M,1Y,-0.10439044449885615
2023-04-07,Momentum Tilt 6M/12M,1Y,-0.10552518800291355
2023-04-10,Momentum Tilt 6M/12M,1Y,-0.10915024329345835
2023-04-11,Momentum Tilt 6M/12M,1Y,-0.10839844258801168
2023-04-12,Momentum Tilt 6M/12M,1Y,-0.1024446702564985
2023-04-13,Momentum Tilt 6M/12M,1Y,-0.11066121960817543
2023-04-14,Momentum Tilt 6M/12M,1Y,-0.11132609820175343
2023-04-17,Momentum Tilt 6M/12M,1Y,-0.11357376143400955
2023-04-18,Momentum Tilt 6M/12M,1Y,-0.11544049338446472
2023-04-19,Momentum Tilt 6M/12M,1Y,-0.11010325200239446
2023-04-20,Momentum Tilt 6M/12M,1Y,-0.10853099999926519
2023-04-21,Momentum Tilt 6M/12M,1Y,-0.10330874181364358
2023-04-24,Momentum Tilt 6M/12M,1Y,-0.11283185554736508
2023-04-25,Momentum Tilt 6M/12M,1Y,-0.12362247106153901
2023-04-26,Momentum Tilt 6M/12M,1Y,-0.12787623919359525
2023-04-27,Momentum Tilt 6M/12M,1Y,-0.12600725532078927
2023-04-28,Momentum Tilt 6M/12M,1Y,-0.13612010567988975
2023-05-01,Momentum Tilt 6M/12M,1Y,-0.1352138485620663
2023-05-02,Momentum Tilt 6M/12M,1Y,-0.13933178686696857
2023-05-03,Momentum Tilt 6M/12M,1Y,-0.1448758474772407
2023-05-04,Momentum Tilt 6M/12M,1Y,-0.14297109666017704
2023-05-05,Momentum Tilt 6M/12M,1Y,-0.14602220936809907
2023-05-08,Momentum Tilt 6M/12M,1Y,-0.13489292251416185
2023-05-09,Momentum Tilt 6M/12M,1Y,-0.13598411016776046
2023-05-10,Momentum Tilt 6M/12M,1Y,-0.1403518430548839
2023-05-11,Momentum Tilt 6M/12M,1Y,-0.13882022249321235
2023-05-12,Momentum Tilt 6M/12M,1Y,-0.1388700896070243
2023-05-15,Momentum Tilt 6M/12M,1Y,-0.13976910000232812
2023-05-16,Momentum Tilt 6M/12M,1Y,-0.14264127697599438
2023-05-17,Momentum Tilt 6M/12M,1Y,-0.1364045586110295
2023-05-18,Momentum Tilt 6M/12M,1Y,-0.1319968657068774
2023-05-19,Momentum Tilt 6M/12M,1Y,-0.1357946277249178
2023-05-22,Momentum Tilt 6M/12M,1Y,-0.1317582228512464
2023-05-23,Momentum Tilt 6M/12M,1Y,-0.13824127224717608
2023-05-24,Momentum Tilt 6M/12M,1Y,-0.1335095461233382
2023-05-25,Momentum Tilt 6M/12M,1Y,-0.13560627313206142
2023-05-26,Momentum Tilt 6M/12M,1Y,-0.14090040327877384
2023-05-29,Momentum Tilt 6M/12M,1Y,-0.14679217391185695
2023-05-30,Momentum Tilt 6M/12M,1Y,-0.1539739472882562
2023-05-31,Momentum Tilt 6M/12M,1Y,-0.17016295724379316
2023-06-01,Momentum Tilt 6M/12M,1Y,-0.15185650084388014
2023-06-02,Momentum Tilt 6M/12M,1Y,-0.14080927586653436
2023-06-05,Momentum Tilt 6M/12M,1Y,-0.15747059636962368
2023-06-06,Momentum Tilt 6M/12M,1Y,-0.1337409669572155
2023-06-07,Momentum Tilt 6M/12M,1Y,-0.1371301375753532
2023-06-08,Momentum Tilt 6M/12M,1Y,-0.13435615532498213
2023-06-09,Momentum Tilt 6M/12M,1Y,-0.12466151275518234
2023-06-12,Momentum Tilt 6M/12M,1Y,-0.1003335084200504
2023-06-13,Momentum Tilt 6M/12M,1Y,-0.09516597011383887
2023-06-14,Momentum Tilt 6M/12M,1Y,-0.11168214545209731
2023-06-15,Momentum Tilt 6M/12M,1Y,-0.12999265306328633
2023-06-16,Momentum Tilt 6M/12M,1Y,-0.12227930032581902
2023-06-19,Momentum Tilt 6M/12M,1Y,-0.10184644112042573
2023-06-20,Momentum Tilt 6M/12M,1Y,-0.09990563080068693
2023-06-21,Momentum Tilt 6M/12M,1Y,-0.09392993658003157
2023-06-22,Momentum Tilt 6M/12M,1Y,-0.074724719824111
2023-06-23,Momentum Tilt 6M/12M,1Y,-0.06965788461674227
2023-06-26,Momentum Tilt 6M/12M,1Y,-0.0895472606126495
2023-06-27,Momentum Tilt 6M/12M,1Y,-0.09016579066979802
2023-06-28,Momentum Tilt 6M/12M,1Y,-0.10670745800608272
2023-06-29,Momentum Tilt 6M/12M,1Y,-0.09302282451212551
2023-06-30,Momentum Tilt 6M/12M,1Y,-0.0955920127492258
2023-07-03,Momentum Tilt 6M/12M,1Y,-0.09362691661741862
2023-07-04,Momentum Tilt 6M/12M,1Y,-0.10018324636647657
2023-07-05,Momentum Tilt 6M/12M,1Y,-0.10399449239293113
2023-07-06,Momentum Tilt 6M/12M,1Y,-0.09902910682815247
2023-07-07,Momentum Tilt 6M/12M,1Y,-0.1103117291287452
2023-07-10,Momentum Tilt 6M/12M,1Y,-0.09816954210737605
2023-07-11,Momentum Tilt 6M/12M,1Y,-0.10512818619059838
2023-07-12,Momentum Tilt 6M/12M,1Y,-0.12493419449168164
2023-07-13,Momentum Tilt 6M/12M,1Y,-0.11123717042458692
2023-07-14,Momentum Tilt 6M/12M,1Y,-0.10584266126484554
2023-07-17,Momentum Tilt 6M/12M,1Y,-0.08921449249709534
2023-07-18,Momentum Tilt 6M/12M,1Y,-0.09090858177757011
2023-07-19,Momentum Tilt 6M/12M,1Y,-0.0851383305986061
2023-07-20,Momentum Tilt 6M/12M,1Y,-0.08550002129943379
2023-07-21,Momentum Tilt 6M/12M,1Y,-0.085887940324614
2023-07-24,Momentum Tilt 6M/12M,1Y,-0.08312240142379423
2023-07-25,Momentum Tilt 6M/12M,1Y,-0.08100029512565798
2023-07-26,Momentum Tilt 6M/12M,1Y,-0.07516079872412718
2023-07-27,Momentum Tilt 6M/12M,1Y,-0.08188678721201204
2023-07-28,Momentum Tilt 6M/12M,1Y,-0.08276489643580232
2023-07-31,Momentum Tilt 6M/12M,1Y,-0.10076680685514239
2023-08-01,Momentum Tilt 6M/12M,1Y,-0.09073932184648192
2023-08-02,Momentum Tilt 6M/12M,1Y,-0.08922817778407632
2023-08-03,Momentum Tilt 6M/12M,1Y,-0.09396056474555325
2023-08-04,Momentum Tilt 6M/12M,1Y,-0.10159789851167689
2023-08-07,Momentum Tilt 6M/12M,1Y,-0.10975390344669778
2023-08-08,Momentum Tilt 6M/12M,1Y,-0.12486861180045783
2023-08-09,Momentum Tilt 6M/12M,1Y,-0.13881346350639934
2023-08-10,Momentum Tilt 6M/12M,1Y,-0.1369543103601798
2023-08-11,Momentum Tilt 6M/12M,1Y,-0.14013479807215212
2023-08-14,Momentum Tilt 6M/12M,1Y,-0.1310739430051141
2023-08-15,Momentum Tilt 6M/12M,1Y,-0.14225118554746174
2023-08-16,Momentum Tilt 6M/12M,1Y,-0.14835525629241486
2023-08-17,Momentum Tilt 6M/12M,1Y,-0.15146514402958655
2023-08-18,Momentum Tilt 6M/12M,1Y,-0.1523503724138877
2023-08-21,Momentum Tilt 6M/12M,1Y,-0.1439838428670136
2023-08-22,Momentum Tilt 6M/12M,1Y,-0.1456687805579422
2023-08-23,Momentum Tilt 6M/12M,1Y,-0.14303791414722689
2023-08-24,Momentum Tilt 6M/12M,1Y,-0.13871604287871864
2023-08-25,Momentum Tilt 6M/12M,1Y,-0.11826367784119518
2023-08-28,Momentum Tilt 6M/12M,1Y,-0.12138958091279362
2023-08-29,Momentum Tilt 6M/12M,1Y,-0.12006649116416668
2023-08-30,Momentum Tilt 6M/12M,1Y,-0.12327392264192671
2023-08-31,Momentum Tilt 6M/12M,1Y,-0.13428768214972675
2023-09-01,Momentum Tilt 6M/12M,1Y,-0.14548323675862163
2023-09-04,Momentum Tilt 6M/12M,1Y,-0.13433858949719812
2023-09-05,Momentum Tilt 6M/12M,1Y,-0.1212540805670087
2023-09-06,Momentum Tilt 6M/12M,1Y,-0.1240065035359531
2023-09-07,Momentum Tilt 6M/12M,1Y,-0.12515770755435374
2023-09-08,Momentum Tilt 6M/12M,1Y,-0.12850999237215344
2023-09-11,Momentum Tilt 6M/12M,1Y,-0.11302204633289215
2023-09-12,Momentum Tilt 6M/12M,1Y,-0.10447160885810314
2023-09-13,Momentum Tilt 6M/12M,1Y,-0.10625812964338299
2023-09-14,Momentum Tilt 6M/12M,1Y,-0.10744245801798624
2023-09-15,Momentum Tilt 6M/12M,1Y,-0.1100036011986052
2023-09-18,Momentum Tilt 6M/12M,1Y,-0.10624445751131306
2023-09-19,Momentum Tilt 6M/12M,1Y,-0.10144687375942285
2023-09-20,Momentum Tilt 6M/12M,1Y,-0.10097855843059134
2023-09-21,Momentum Tilt 6M/12M,1Y,-0.10057058304057742
2023-09-22,Momentum Tilt 6M/12M,1Y,-0.1084938279109735
2023-09-25,Momentum Tilt 6M/12M,1Y,-0.11128996759185239
2023-09-26,Momentum Tilt 6M/12M,1Y,-0.11289846853145402
2023-09-27,Momentum Tilt 6M/12M,1Y,-0.11370739027842414
